fecha,titular,url_archivo
20240101,Cinco medidas parala prosperidad europea,https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,Las 'start up' tecnológicas copan la mitad de la inversión de capital riesgo,https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,La troika y Grecia empiezan a negociar el miércoles en Bruselas y Atenas,https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,Los economistas alemanesdefienden que Grecia salgadel euro para crear empleo,https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,"Guindos, sobre un posible impago griego en marzo: ""Es lo que tenemos que ver, su situación no es boyante""",https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,"El Banco de España calcula que las ayudas al pago de proveedores elevaron el PIB un 0,6% en tres años",https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,La Autoridad Fiscal independiente presenta mañana su memoria,https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,Varufakis vuelve a Bruselas: ¿Qué pasa si no hay acuerdo?,https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,"Merkel: la eurozona y Grecia tienen ""un camino difícil por delante""",https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,"El Banco de Francia recorta una décima su previsión de crecimiento para primer trimestre hasta el 0,3%",https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,"Las exportaciones de Alemania descienden un 2,1% en enero",https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,"El precio de la vivienda crece un 0,3% en 2014 tras 6 años de caídas",https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,"Japón recorta en dos décimas su crecimiento, hasta el 0,4 %",https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,"Aguirre amenaza con no ser candidata del PP por Madrid: "" No soy un monigote""",https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,El Eurogrupo no adelantará liquidez y Grecia no descarta un referéndum,https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,Juncker descarta lasalida de Grecia del euro,https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,Los extranjeros ya poseen más de la mitad de la deuda española,https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,"China anuncia más cooperación con Rusia ""sin perjudicar a terceros""",https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,Tsipras advierte del euroescepticismo si Europa permite que Grecia se hunda,https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
20240101,"El economista Piketty llama ""monstruo"" a la eurozona yaboga por una unión fiscal",https://web.archive.org/web/20150310011042/https://www.expansion.com/economia/
