TICKER,SNAPSHOT_DATE,HAS_ESG,TOTAL_ESG,ENVIRONMENTAL,SOCIAL,GOVERNANCE,CONTROVERSY,LOADED_AT
BTRW.L,2025-09-05,false,,,,,,
UCG.MI,2025-09-05,false,,,,,,
ANTO.L,2025-09-05,false,,,,,,
GLEN.L,2025-09-05,false,,,,,,
IHG.L,2025-09-05,false,,,,,,
IMCD.AS,2025-09-05,false,,,,,,
AZN.ST,2025-09-05,false,,,,,,
CS.PA,2025-09-05,false,,,,,,
TEN.MI,2025-09-05,false,,,,,,
TEP.PA,2025-09-05,false,,,,,,
MTX.DE,2025-09-05,false,,,,,,
MONC.MI,2025-09-05,false,,,,,,
AUTO.L,2025-09-05,false,,,,,,
BBVA.MC,2025-09-05,false,,,,,,
AZN.L,2025-09-05,false,,,,,,
BMPS.MI,2025-09-05,false,,,,,,
COL.MC,2025-09-05,false,,,,,,
UTG.L,2025-09-05,false,,,,,,
SAN.PA,2025-09-05,false,,,,,,
SKF-B.ST,2025-09-05,false,,,,,,
CAP.PA,2025-09-05,false,,,,,,
DCC.L,2025-09-05,false,,,,,,
SIE.DE,2025-09-05,false,,,,,,
SRT3.DE,2025-09-05,false,,,,,,
REC.MI,2025-09-05,false,,,,,,
BPSO.MI,2025-09-05,false,,,,,,
MBG.DE,2025-09-05,false,,,,,,
ABF.L,2025-09-05,false,,,,,,
ZURN.SW,2025-09-05,false,,,,,,
EL.PA,2025-09-05,false,,,,,,
AMP.MI,2025-09-05,false,,,,,,
EXPN.L,2025-09-05,false,,,,,,
ATCO-A.ST,2025-09-05,false,,,,,,
HSBA.L,2025-09-05,false,,,,,,
BARC.L,2025-09-05,false,,,,,,
CCEP.L,2025-09-05,false,,,,,,
ENR.DE,2025-09-05,false,,,,,,
RR.L,2025-09-05,false,,,,,,
RI.PA,2025-09-05,false,,,,,,
MKS.L,2025-09-05,false,,,,,,
VOW3.DE,2025-09-05,false,,,,,,
PHIA.AS,2025-09-05,false,,,,,,
HEIA.AS,2025-09-05,false,,,,,,
SHL.DE,2025-09-05,false,,,,,,
MAP.MC,2025-09-05,false,,,,,,
ADDT-B.ST,2025-09-05,false,,,,,,
BPE.MI,2025-09-05,false,,,,,,
LDO.MI,2025-09-05,false,,,,,,
BN.PA,2025-09-05,false,,,,,,
PRU.L,2025-09-05,false,,,,,,
MRK.DE,2025-09-05,false,,,,,,
RED.MC,2025-09-05,false,,,,,,
TEF.MC,2025-09-05,false,,,,,,
AIR.PA,2025-09-05,false,,,,,,
TSCO.L,2025-09-05,false,,,,,,
RAND.AS,2025-09-05,false,,,,,,
ASSA-B.ST,2025-09-05,false,,,,,,
HWDN.L,2025-09-05,false,,,,,,
RKT.L,2025-09-05,false,,,,,,
GIVN.SW,2025-09-05,false,,,,,,
EVO.ST,2025-09-05,false,,,,,,
VIE.PA,2025-09-05,false,,,,,,
ACX.MC,2025-09-05,false,,,,,,
GEBN.SW,2025-09-05,false,,,,,,
FRES.L,2025-09-05,false,,,,,,
ADS.DE,2025-09-05,false,,,,,,
NN.AS,2025-09-05,false,,,,,,
CPG.L,2025-09-05,false,,,,,,
MRO.L,2025-09-05,false,,,,,,
RIO.L,2025-09-05,false,,,,,,
UNI.MC,2025-09-05,false,,,,,,
ISP.MI,2025-09-05,false,,,,,,
HLN.L,2025-09-05,false,,,,,,
RACE.MI,2025-09-05,false,,,,,,
GLE.PA,2025-09-05,false,,,,,,
HIK.L,2025-09-05,false,,,,,,
FDR.MC,2025-09-05,false,,,,,,
TTE.PA,2025-09-05,false,,,,,,
EOAN.DE,2025-09-05,false,,,,,,
VNA.DE,2025-09-05,false,,,,,,
ASRNL.AS,2025-09-05,false,,,,,,
ALC.SW,2025-09-05,false,,,,,,
MAP.MC,2025-09-04,false,,,,,,
SIKA.SW,2025-09-04,false,,,,,,
SY1.DE,2025-09-04,false,,,,,,
AV.L,2025-09-04,false,,,,,,
ASM.AS,2025-09-04,false,,,,,,
NEXI.MI,2025-09-04,false,,,,,,
EPI-A.ST,2025-09-04,false,,,,,,
PHNX.L,2025-09-04,false,,,,,,
SAAB-B.ST,2025-09-04,false,,,,,,
VOLV-B.ST,2025-09-04,false,,,,,,
BAB.L,2025-09-04,false,,,,,,
SAND.ST,2025-09-04,false,,,,,,
SCYR.MC,2025-09-04,false,,,,,,
WKL.AS,2025-09-04,false,,,,,,
HER.MI,2025-09-04,false,,,,,,
ABN.AS,2025-09-04,false,,,,,,
JD.L,2025-09-04,false,,,,,,
DIA.MI,2025-09-04,false,,,,,,
SIE.DE,2025-09-04,false,,,,,,
ENI.MI,2025-09-04,false,,,,,,
SAP.DE,2025-09-04,false,,,,,,
RAND.AS,2025-09-04,false,,,,,,
ADYEN.AS,2025-09-04,false,,,,,,
BPSO.MI,2025-09-04,false,,,,,,
MTS.MC,2025-09-04,false,,,,,,
PIRC.MI,2025-09-04,false,,,,,,
ABF.L,2025-09-04,false,,,,,,
AZN.L,2025-09-04,false,,,,,,
BNP.PA,2025-09-04,false,,,,,,
SWED-A.ST,2025-09-04,false,,,,,,
RACE.MI,2025-09-04,false,,,,,,
AAL.L,2025-09-04,false,,,,,,
CBK.DE,2025-09-04,false,,,,,,
ACX.MC,2025-09-04,false,,,,,,
WPP.L,2025-09-04,false,,,,,,
ENGI.PA,2025-09-04,false,,,,,,
STLAM.MI,2025-09-04,false,,,,,,
CAP.PA,2025-09-04,false,,,,,,
UNI.MI,2025-09-04,false,,,,,,
BP.L,2025-09-04,false,,,,,,
UCG.MI,2025-09-04,false,,,,,,
RIO.L,2025-09-04,false,,,,,,
RMS.PA,2025-09-04,false,,,,,,
GLE.PA,2025-09-04,false,,,,,,
TRN.MI,2025-09-04,false,,,,,,
INW.MI,2025-09-04,false,,,,,,
MONC.MI,2025-09-04,false,,,,,,
ULVR.L,2025-09-04,false,,,,,,
AC.PA,2025-09-04,false,,,,,,
CCEP.L,2025-09-04,false,,,,,,
HLN.L,2025-09-04,false,,,,,,
ITRK.L,2025-09-04,false,,,,,,
EVO.ST,2025-09-04,false,,,,,,
PAH3.DE,2025-09-04,false,,,,,,
SCA-B.ST,2025-09-04,false,,,,,,
BZU.MI,2025-09-04,false,,,,,,
BAS.DE,2025-09-04,false,,,,,,
BAYN.DE,2025-09-04,false,,,,,,
ISP.MI,2025-09-04,false,,,,,,
SHEL.L,2025-09-04,false,,,,,,
RHM.DE,2025-09-04,false,,,,,,
VIE.PA,2025-09-04,false,,,,,,
HSBA.L,2025-09-04,false,,,,,,
RED.MC,2025-09-04,false,,,,,,
OR.PA,2025-09-04,false,,,,,,
TTE.PA,2025-09-04,false,,,,,,
PSN.L,2025-09-04,false,,,,,,
AMS.MC,2025-09-04,false,,,,,,
NDA-SE.ST,2025-09-04,false,,,,,,
EDV.L,2025-09-04,false,,,,,,
PRY.MI,2025-09-04,false,,,,,,
GIVN.SW,2025-09-04,false,,,,,,
PUIG.MC,2025-09-04,false,,,,,,
RI.PA,2025-09-04,false,,,,,,
BT-A.L,2025-09-04,false,,,,,,
NN.AS,2025-09-04,false,,,,,,
SAN.MC,2025-09-04,false,,,,,,
ANTO.L,2025-09-04,false,,,,,,
EXO.AS,2025-09-04,false,,,,,,
ASML.AS,2025-09-04,false,,,,,,
PST.MI,2025-09-04,false,,,,,,
VNA.DE,2025-09-04,false,,,,,,
LLOY.L,2025-09-04,false,,,,,,
ENEL.MI,2025-09-04,false,,,,,,
ENT.L,2025-09-04,false,,,,,,
AUTO.L,2025-09-04,false,,,,,,
PRX.AS,2025-09-04,false,,,,,,
MRL.MC,2025-09-04,false,,,,,,
UNA.AS,2025-09-04,false,,,,,,
WEIR.L,2025-09-04,false,,,,,,
NWG.L,2025-09-04,false,,,,,,
HIK.L,2025-09-04,false,,,,,,
BPE.MI,2025-09-04,false,,,,,,
SSE.L,2025-09-04,false,,,,,,
SRG.MI,2025-09-04,false,,,,,,
STMMI.MI,2025-09-04,false,,,,,,
ATCO-A.ST,2025-09-04,false,,,,,,
HEIA.AS,2025-09-04,false,,,,,,
ALW.L,2025-09-04,false,,,,,,
G.MI,2025-09-04,false,,,,,,
EOAN.DE,2025-09-04,false,,,,,,
CPG.L,2025-09-04,false,,,,,,
PSH.L,2025-09-04,false,,,,,,
FER.MC,2025-09-04,false,,,,,,
HWDN.L,2025-09-04,false,,,,,,
EDEN.PA,2025-09-04,false,,,,,,
PUB.PA,2025-09-04,false,,,,,,
GAW.L,2025-09-04,false,,,,,,
BNZL.L,2025-09-04,false,,,,,,
IFX.DE,2025-09-04,false,,,,,,
SAB.MC,2025-09-04,false,,,,,,
STMPA.PA,2025-09-04,false,,,,,,
UTG.L,2025-09-04,false,,,,,,
ACS.MC,2025-09-04,false,,,,,,
SKA-B.ST,2025-09-04,false,,,,,,
BOL.ST,2025-09-04,false,,,,,,
ADM.L,2025-09-04,false,,,,,,
TEL2-B.ST,2025-09-04,false,,,,,,
SDR.L,2025-09-04,false,,,,,,
DBK.DE,2025-09-04,false,,,,,,
CRDA.L,2025-09-04,false,,,,,,
FME.DE,2025-09-04,false,,,,,,
INF.L,2025-09-04,false,,,,,,
STLAP.PA,2025-09-04,false,,,,,,
SBRY.L,2025-09-04,false,,,,,,
SMT.L,2025-09-04,false,,,,,,
CABK.MC,2025-09-04,false,,,,,,
ICG.L,2025-09-04,false,,,,,,
AZN.ST,2025-09-04,false,,,,,,
HEN3.DE,2025-09-04,false,,,,,,
AGN.AS,2025-09-04,false,,,,,,
CPR.MI,2025-09-04,false,,,,,,
TIT.MI,2025-09-04,false,,,,,,
AD.AS,2025-09-04,false,,,,,,
IMI.L,2025-09-04,false,,,,,,
BESI.AS,2025-09-04,false,,,,,,
TEN.MI,2025-09-04,false,,,,,,
MNDI.L,2025-09-04,false,,,,,,
ELE.MC,2025-09-04,false,,,,,,
PSON.L,2025-09-04,false,,,,,,
III.L,2025-09-04,false,,,,,,
IBE.MC,2025-09-04,false,,,,,,
STAN.L,2025-09-04,false,,,,,,
FBK.MI,2025-09-04,false,,,,,,
DB1.DE,2025-09-04,false,,,,,,
HEI.DE,2025-09-04,false,,,,,,
REP.MC,2025-09-04,false,,,,,,
UNI.MC,2025-09-04,false,,,,,,
SAF.PA,2025-09-04,false,,,,,,
LMP.L,2025-09-04,false,,,,,,
NIBE-B.ST,2025-09-04,false,,,,,,
TW.L,2025-09-04,false,,,,,,
COL.MC,2025-09-04,false,,,,,,
FDR.MC,2025-09-04,false,,,,,,
ADDT-B.ST,2025-09-04,false,,,,,,
ASRNL.AS,2025-09-04,false,,,,,,
DPLM.L,2025-09-04,false,,,,,,
DCC.L,2025-09-04,false,,,,,,
IVG.MI,2025-09-04,false,,,,,,
CNA.L,2025-09-04,false,,,,,,
ML.PA,2025-09-04,false,,,,,,
BMED.MI,2025-09-04,false,,,,,,
AIR.DE,2025-09-04,false,,,,,,
DGE.L,2025-09-04,false,,,,,,
UBSG.SW,2025-09-04,false,,,,,,
KNIN.SW,2025-09-04,false,,,,,,
REN.AS,2025-09-04,false,,,,,,
WTB.L,2025-09-04,false,,,,,,
LGEN.L,2025-09-04,false,,,,,,
AMRZ.SW,2025-09-04,false,,,,,,
ZURN.SW,2025-09-04,false,,,,,,
URW.PA,2025-09-04,false,,,,,,
ENR.DE,2025-09-04,false,,,,,,
PHIA.AS,2025-09-04,false,,,,,,
ASSA-B.ST,2025-09-04,false,,,,,,
QIA.DE,2025-09-04,false,,,,,,
BN.PA,2025-09-04,false,,,,,,
BMPS.MI,2025-09-04,false,,,,,,
SEB-A.ST,2025-09-04,false,,,,,,
CTEC.L,2025-09-04,false,,,,,,
IG.MI,2025-09-04,false,,,,,,
BKG.L,2025-09-04,false,,,,,,
ABBN.SW,2025-09-04,false,,,,,,
LOG.MC,2025-09-04,false,,,,,,
ESSITY-B.ST,2025-09-04,false,,,,,,
HM-B.ST,2025-09-04,false,,,,,,
BVI.PA,2025-09-04,false,,,,,,
BTRW.L,2025-09-04,false,,,,,,
IDR.MC,2025-09-04,false,,,,,,
DTG.DE,2025-09-04,false,,,,,,
ADS.DE,2025-09-04,false,,,,,,
LR.PA,2025-09-04,false,,,,,,
ROG.SW,2025-09-04,false,,,,,,
HLMA.L,2025-09-04,false,,,,,,
MRO.L,2025-09-04,false,,,,,,
LOGN.SW,2025-09-04,false,,,,,,
AENA.MC,2025-09-04,false,,,,,,
AAF.L,2025-09-04,false,,,,,,
UU.L,2025-09-04,false,,,,,,
EZJ.L,2025-09-04,false,,,,,,
ROVI.MC,2025-09-04,false,,,,,,
GEBN.SW,2025-09-04,false,,,,,,
INGA.AS,2025-09-04,false,,,,,,
A2A.MI,2025-09-04,false,,,,,,
FCIT.L,2025-09-04,false,,,,,,
ZAL.DE,2025-09-04,false,,,,,,
BEI.DE,2025-09-04,false,,,,,,
MBG.DE,2025-09-04,false,,,,,,
SREN.SW,2025-09-04,false,,,,,,
LSEG.L,2025-09-04,false,,,,,,
KER.PA,2025-09-04,false,,,,,,
AHT.L,2025-09-04,false,,,,,,
CLNX.MC,2025-09-04,false,,,,,,
NG.L,2025-09-04,false,,,,,,
LIFCO-B.ST,2025-09-04,false,,,,,,
BNR.DE,2025-09-04,false,,,,,,
IMB.L,2025-09-04,false,,,,,,
KGF.L,2025-09-04,false,,,,,,
DHL.DE,2025-09-04,false,,,,,,
DSY.PA,2025-09-04,false,,,,,,
RR.L,2025-09-04,false,,,,,,
LAND.L,2025-09-04,false,,,,,,
CON.DE,2025-09-04,false,,,,,,
GRF.MC,2025-09-04,false,,,,,,
AMP.MI,2025-09-04,false,,,,,,
HEXA-B.ST,2025-09-04,false,,,,,,
SN.L,2025-09-04,false,,,,,,
DSFIR.AS,2025-09-04,false,,,,,,
FRES.L,2025-09-04,false,,,,,,
IMCD.AS,2025-09-04,false,,,,,,
ABB.ST,2025-09-04,false,,,,,,
VOD.L,2025-09-04,false,,,,,,
IHG.L,2025-09-04,false,,,,,,
PGHN.SW,2025-09-04,false,,,,,,
NXT.L,2025-09-04,false,,,,,,
P911.DE,2025-09-04,false,,,,,,
TEF.MC,2025-09-04,false,,,,,,
HNR1.DE,2025-09-04,false,,,,,,
SGE.L,2025-09-04,false,,,,,,
INVE-B.ST,2025-09-04,false,,,,,,
MT.AS,2025-09-04,false,,,,,,
LONN.SW,2025-09-04,false,,,,,,
SHB-A.ST,2025-09-04,false,,,,,,
LDO.MI,2025-09-04,false,,,,,,
BMW.DE,2025-09-04,false,,,,,,
BARC.L,2025-09-04,false,,,,,,
MKS.L,2025-09-04,false,,,,,,
CFR.SW,2025-09-04,false,,,,,,
ANE.MC,2025-09-04,false,,,,,,
SLR.MC,2025-09-04,false,,,,,,
BEZ.L,2025-09-04,false,,,,,,
BC.MI,2025-09-04,false,,,,,,
SRT3.DE,2025-09-04,false,,,,,,
STJ.L,2025-09-04,false,,,,,,
FRE.DE,2025-09-04,false,,,,,,
ITX.MC,2025-09-04,false,,,,,,
NTGY.MC,2025-09-04,false,,,,,,
SPX.L,2025-09-04,false,,,,,,
ENG.MC,2025-09-04,false,,,,,,
AZM.MI,2025-09-04,false,,,,,,
IAG.MC,2025-09-04,false,,,,,,
BAMI.MI,2025-09-04,false,,,,,,
ANA.MC,2025-09-04,false,,,,,,
EQT.ST,2025-09-04,false,,,,,,
RKT.L,2025-09-04,false,,,,,,
MTX.DE,2025-09-04,false,,,,,,
SOON.SW,2025-09-04,false,,,,,,
EXPN.L,2025-09-04,false,,,,,,
DTE.DE,2025-09-04,false,,,,,,
REC.MI,2025-09-04,false,,,,,,
REL.L,2025-09-04,false,,,,,,
AI.PA,2025-09-04,false,,,,,,
PRU.L,2025-09-04,false,,,,,,
MNG.L,2025-09-04,false,,,,,,
DG.PA,2025-09-04,false,,,,,,
CA.PA,2025-09-04,false,,,,,,
SHL.DE,2025-09-04,false,,,,,,
MB.MI,2025-09-04,false,,,,,,
TSCO.L,2025-09-04,false,,,,,,
SGRO.L,2025-09-04,false,,,,,,
IP.MI,2025-09-04,false,,,,,,
MC.PA,2025-09-04,false,,,,,,
ERF.PA,2025-09-04,false,,,,,,
SPM.MI,2025-09-04,false,,,,,,
SGO.PA,2025-09-04,false,,,,,,
RMV.L,2025-09-04,false,,,,,,
BA.L,2025-09-04,false,,,,,,
MUV2.DE,2025-09-04,false,,,,,,
RWE.DE,2025-09-04,false,,,,,,
BBVA.MC,2025-09-04,false,,,,,,
ACA.PA,2025-09-04,false,,,,,,
BKT.MC,2025-09-04,false,,,,,,
BATS.L,2025-09-04,false,,,,,,
RTO.L,2025-09-04,false,,,,,,
SLHN.SW,2025-09-04,false,,,,,,
NESN.SW,2025-09-04,false,,,,,,
TEP.PA,2025-09-04,false,,,,,,
AIR.PA,2025-09-04,false,,,,,,
CCH.L,2025-09-04,false,,,,,,
SMIN.L,2025-09-04,false,,,,,,
UMG.AS,2025-09-04,false,,,,,,
SVT.L,2025-09-04,false,,,,,,
HOLN.SW,2025-09-04,false,,,,,,
ALC.SW,2025-09-04,false,,,,,,
RNO.PA,2025-09-04,false,,,,,,
PCT.L,2025-09-04,false,,,,,,
SHELL.AS,2025-09-04,false,,,,,,
SAN.PA,2025-09-04,false,,,,,,
SCMN.SW,2025-09-04,false,,,,,,
IAG.L,2025-09-04,false,,,,,,
GSK.L,2025-09-04,false,,,,,,
INDU-C.ST,2025-09-04,false,,,,,,
HSX.L,2025-09-04,false,,,,,,
ALV.DE,2025-09-04,false,,,,,,
EL.PA,2025-09-04,false,,,,,,
MRK.DE,2025-09-04,false,,,,,,
EN.PA,2025-09-04,false,,,,,,
AKZA.AS,2025-09-04,false,,,,,,
SU.PA,2025-09-04,false,,,,,,
VOW3.DE,2025-09-04,false,,,,,,
GLEN.L,2025-09-04,false,,,,,,
ORA.PA,2025-09-04,false,,,,,,
ALFA.ST,2025-09-04,false,,,,,,
HO.PA,2025-09-04,false,,,,,,
KPN.AS,2025-09-04,false,,,,,,
TELIA.ST,2025-09-04,false,,,,,,
NOVN.SW,2025-09-04,false,,,,,,
SKF-B.ST,2025-09-04,false,,,,,,
CS.PA,2025-09-04,false,,,,,,
ERIC-B.ST,2025-09-04,false,,,,,,
SEB-A.ST,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
TIT.MI,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
GEBN.SW,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
CON.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
CTEC.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
DHL.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
AZM.MI,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
DBK.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
DB1.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
SKF-B.ST,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
HSBA.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
HSX.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
AAF.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
DSFIR.AS,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
SREN.SW,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
HLN.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ITRK.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
SAF.PA,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
KGF.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
MONC.MI,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
NESN.SW,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
RR.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
RI.PA,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ABB.ST,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
RMS.PA,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
INDU-C.ST,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
MNDI.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
BVI.PA,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
CCH.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
REN.AS,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
AKZA.AS,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
SMT.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
HEIA.AS,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
SSE.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
BMED.MI,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
BEZ.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
PAH3.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
CFR.SW,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
SKA-B.ST,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ML.PA,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
NXT.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
STMPA.PA,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
TEL2-B.ST,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
CLNX.MC,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
FER.MC,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
PUB.PA,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
PSN.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ANE.MC,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ZURN.SW,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
AMRZ.SW,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ANA.MC,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
CPR.MI,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
PHIA.AS,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
INF.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
FBK.MI,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ABN.AS,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
BNP.PA,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
EL.PA,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
CBK.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
STAN.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
RKT.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
PUIG.MC,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ERIC-B.ST,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
BP.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
MTX.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
BKG.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ISP.MI,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
MUV2.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
MAP.MC,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
AUTO.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
IP.MI,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
VIE.PA,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
SLHN.SW,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
UNA.AS,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
PHNX.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
IAG.MC,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ENEL.MI,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ULVR.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ADS.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
SLR.MC,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
BPSO.MI,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
SAP.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
REP.MC,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ACX.MC,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
EQT.ST,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ALV.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
INGA.AS,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
UCG.MI,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
LR.PA,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
CPG.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ALFA.ST,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
AIR.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
LGEN.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
EVO.ST,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
IHG.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
BT-A.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
IMCD.AS,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
AZN.ST,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
BAMI.MI,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ASRNL.AS,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
AAL.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
MBG.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
BMW.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
SHEL.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
SGO.PA,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ROG.SW,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
PRU.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ADM.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
LOGN.SW,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
VOLV-B.ST,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
BNZL.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
BPE.MI,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
TELIA.ST,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
DPLM.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
FME.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
MTS.MC,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
HEI.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
PRX.AS,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
GLE.PA,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
AD.AS,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
TEF.MC,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
FRE.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
RIO.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
NDA-SE.ST,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
RED.MC,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
ZAL.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
IDR.MC,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
SCMN.SW,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
SDR.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
EDV.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
BATS.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
DIA.MI,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
MC.PA,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
RHM.DE,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
TW.L,2025-09-03,false,,,,,,2025-09-03 09:23:15.370
