Ticker,Year,Close,High,Low,Open,Volume
A2A.MI,2020,1.3044999837875366,1.315999984741211,1.2994999885559082,1.309999942779541,8254809
A2A.MI,2021,1.7200000286102295,1.7274999618530273,1.715499997138977,1.715499997138977,4056614
A2A.MI,2022,1.2450000047683716,1.2725000381469727,1.2450000047683716,1.2580000162124634,5079187
A2A.MI,2023,1.8589999675750732,1.8704999685287476,1.8574999570846558,1.8654999732971191,4438655
A2A.MI,2024,2.1449999809265137,2.1510000228881836,2.121999979019165,2.124000072479248,4199469
A2A.MI,2025,2.1429998874664307,2.1429998874664307,2.127000093460083,2.128000020980835,5963503
AMP.MI,2020,34.040000915527344,34.15999984741211,33.599998474121094,33.779998779296875,337021
AMP.MI,2021,47.45000076293945,47.59000015258789,47.15999984741211,47.220001220703125,254713
AMP.MI,2022,27.81999969482422,28.040000915527344,27.68000030517578,27.739999771118164,502128
AMP.MI,2023,31.34000015258789,31.450000762939453,31.260000228881836,31.290000915527344,145789
AMP.MI,2024,24.850000381469727,24.959999084472656,24.65999984741211,24.780000686645508,259306
AMP.MI,2025,15.010000228881836,15.109999656677246,14.9399995803833,15.109999656677246,1693298
AZM.MI,2020,17.770000457763672,17.950000762939453,17.7549991607666,17.94499969482422,430557
AZM.MI,2021,24.68000030517578,24.690000534057617,24.540000915527344,24.540000915527344,345113
AZM.MI,2022,20.93000030517578,21.25,20.920000076293945,21.18000030517578,301317
AZM.MI,2023,23.639999389648438,23.75,23.600000381469727,23.700000762939453,422194
AZM.MI,2024,23.989999771118164,24.0,23.809999465942383,24.0,365806
AZM.MI,2025,30.280000686645508,30.459999084472656,30.209999084472656,30.309999465942383,980204
BAMI.MI,2020,1.8079999685287476,1.8244999647140503,1.8035000562667847,1.8174999952316284,8969129
BAMI.MI,2021,2.640000104904175,2.6480000019073486,2.6080000400543213,2.621000051498413,6310762
BAMI.MI,2022,3.3340001106262207,3.3610000610351562,3.3239998817443848,3.3529999256134033,3763478
BAMI.MI,2023,4.781000137329102,4.807000160217285,4.75,4.7779998779296875,5669496
BAMI.MI,2024,7.811999797821045,7.8520002365112305,7.74399995803833,7.8480000495910645,5094578
BAMI.MI,2025,11.850000381469727,11.850000381469727,11.720000267028809,11.720000267028809,4276775
BC.MI,2023,88.5999984741211,89.19999694824219,88.4000015258789,88.55000305175781,69048
BC.MI,2024,105.4000015258789,106.5999984741211,105.0999984741211,105.69999694824219,100948
BC.MI,2025,96.19999694824219,97.69999694824219,96.19999694824219,97.41999816894531,133800
BGN.MI,2020,27.239999771118164,27.440000534057617,27.219999313354492,27.34000015258789,133437
BGN.MI,2021,38.75,38.86000061035156,38.650001525878906,38.650001525878906,105529
BGN.MI,2022,32.060001373291016,32.58000183105469,32.060001373291016,32.4900016784668,148454
BMED.MI,2020,7.099999904632568,7.144999980926514,7.070000171661377,7.119999885559082,1210396
BMED.MI,2021,8.680000305175781,8.727999687194824,8.60200023651123,8.618000030517578,706312
BMED.MI,2022,7.797999858856201,7.889999866485596,7.796000003814697,7.835999965667725,423534
BMED.MI,2023,8.534000396728516,8.569999694824219,8.479999542236328,8.479999542236328,805280
BMED.MI,2024,11.489999771118164,11.529999732971191,11.329999923706055,11.380000114440918,446065
BMED.MI,2025,16.709999084472656,16.940000534057617,16.709999084472656,16.8700008392334,913627
BMPS.MI,2023,3.0460000038146973,3.0929999351501465,3.0399999618530273,3.0850000381469727,10336670
BMPS.MI,2024,6.806000232696533,6.808000087738037,6.6479997634887695,6.668000221252441,7903223
BMPS.MI,2025,8.178999900817871,8.178999900817871,8.032999992370605,8.059000015258789,15945128
BPE.MI,2020,1.4850000143051147,1.503499984741211,1.4850000143051147,1.496500015258789,7564476
BPE.MI,2021,1.8229999542236328,1.8305000066757202,1.8049999475479126,1.8289999961853027,15692841
BPE.MI,2022,1.9184999465942383,1.9424999952316284,1.9140000343322754,1.940000057220459,5425365
BPE.MI,2023,3.0260000228881836,3.0429999828338623,3.015000104904175,3.0329999923706055,8274406
BPE.MI,2024,6.133999824523926,6.136000156402588,6.001999855041504,6.041999816894531,7107652
BPE.MI,2025,9.14799976348877,9.220000267028809,8.982000350952148,9.003999710083008,15122676
BPSO.MI,2023,5.860000133514404,5.914999961853027,5.809999942779541,5.84499979019165,713146
BPSO.MI,2024,8.140000343322754,8.15999984741211,8.050000190734863,8.114999771118164,742455
BPSO.MI,2025,12.699999809265137,12.75,12.3149995803833,12.324999809265137,1489760
BZU.MI,2020,19.5,19.614999771118164,19.350000381469727,19.450000762939453,344884
BZU.MI,2021,18.975000381469727,19.024999618530273,18.905000686645508,19.020000457763672,172917
BZU.MI,2022,18.0,18.084999084472656,17.96500015258789,18.049999237060547,132926
BZU.MI,2023,27.540000915527344,27.799999237060547,27.520000457763672,27.6200008392334,93357
BZU.MI,2024,35.58000183105469,35.84000015258789,35.41999816894531,35.7400016784668,275879
BZU.MI,2025,42.959999084472656,43.619998931884766,42.939998626708984,43.619998931884766,339219
CPR.MI,2020,9.34000015258789,9.484000205993652,9.34000015258789,9.465999603271484,1029175
CPR.MI,2021,12.854999542236328,12.9399995803833,12.835000038146973,12.84000015258789,582025
CPR.MI,2022,9.484000205993652,9.656000137329102,9.479999542236328,9.656000137329102,1132508
CPR.MI,2023,10.21500015258789,10.279999732971191,10.199999809265137,10.260000228881836,907866
CPR.MI,2024,6.01800012588501,6.122000217437744,5.998000144958496,6.044000148773193,3331743
CPR.MI,2025,6.5320000648498535,6.552000045776367,6.473999977111816,6.5320000648498535,4484310
