Ticker,Year,Close,High,Low,Open,Volume
NESN.SW,2023,97.51000213623047,116.83999633789062,96.12000274658203,108.23999786376953,786635736
NESN.SW,2024,74.87999725341797,100.69999694824219,72.81999969482422,98.3499984741211,1009395801
NESN.SW,2025,72.19000244140625,91.72000122070312,69.9000015258789,74.9000015258789,649697419
NOVN.SW,2020,79.28278350830078,91.34817504882812,61.691768646240234,86.77033996582031,1808004998
NOVN.SW,2021,76.08872985839844,82.38206481933594,69.19828033447266,80.27796936035156,1142493901
NOVN.SW,2022,79.22592163085938,83.80375671386719,69.03715515136719,75.82334899902344,1193979861
NOVN.SW,2023,84.87000274658203,90.16000366210938,69.89016723632812,80.2495346069336,936995907
NOVN.SW,2024,88.69999694824219,102.72000122070312,83.62999725341797,86.5199966430664,779765593
NOVN.SW,2025,97.5199966430664,101.83999633789062,81.0999984741211,88.69999694824219,556349660
PGHN.SW,2020,1040.0,1055.0,525.0,885.0,24618458
PGHN.SW,2021,1512.5,1667.0,1035.5,1052.0,13105544
PGHN.SW,2022,816.7999877929688,1528.0,765.4000244140625,1521.0,16910237
PGHN.SW,2023,1213.0,1233.0,722.7999877929688,832.5999755859375,13521514
PGHN.SW,2024,1230.0,1325.5,1045.0,1153.5,12303500
PGHN.SW,2025,1122.0,1426.5,942.0,1238.5,9859326
ROG.SW,2020,309.0,357.8500061035156,265.75,312.0,566370059
ROG.SW,2021,379.1000061035156,384.20001220703125,293.04998779296875,312.54998779296875,328787515
ROG.SW,2022,290.5,404.20001220703125,290.5,380.0,310893898
ROG.SW,2023,244.5,298.79998779296875,230.89999389648438,290.0,308819267
ROG.SW,2024,255.5,288.20001220703125,212.89999389648438,249.0500030517578,315770914
ROG.SW,2025,249.6999969482422,313.79998779296875,231.89999389648438,258.29998779296875,182369229
SCMN.SW,2020,477.1000061035156,577.7999877929688,446.70001220703125,515.5999755859375,46956202
SCMN.SW,2021,514.5999755859375,562.4000244140625,456.29998779296875,481.1000061035156,31805490
SCMN.SW,2022,506.6000061035156,590.4000244140625,443.3999938964844,515.4000244140625,28638896
SCMN.SW,2023,506.0,619.4000244140625,501.20001220703125,511.0,19605157
SCMN.SW,2024,504.5,571.0,486.79998779296875,515.0,21806468
SCMN.SW,2025,583.0,589.5,491.0,506.0,15458944
SIKA.SW,2020,241.8000030517578,248.60000610351562,125.0999984741211,180.64999389648438,160694131
SIKA.SW,2021,380.20001220703125,385.70001220703125,236.8000030517578,245.39999389648438,74634594
SIKA.SW,2022,221.6999969482422,385.70001220703125,190.10000610351562,382.79998779296875,91426779
SIKA.SW,2023,273.70001220703125,280.29998779296875,206.89999389648438,224.6999969482422,73398230
SIKA.SW,2024,215.8000030517578,287.6000061035156,210.39999389648438,268.0,70158150
SIKA.SW,2025,189.5,245.5,178.10000610351562,215.89999389648438,62804354
SLHN.SW,2020,412.3999938964844,522.4000244140625,256.29998779296875,485.70001220703125,60070612
SLHN.SW,2021,559.0,565.2000122070312,402.5,416.29998779296875,30892584
SLHN.SW,2022,476.79998779296875,630.7999877929688,416.29998779296875,563.4000244140625,28990694
SLHN.SW,2023,584.0,603.4000244140625,482.0,483.1000061035156,24370455
SLHN.SW,2024,699.5999755859375,739.5999755859375,573.2000122070312,591.0,17633335
SLHN.SW,2025,890.2000122070312,894.4000244140625,660.0,706.2000122070312,10976391
SMHN.SW,,,,,,
SOON.SW,2020,230.0,256.8873291015625,140.06617736816406,218.94032287597656,78008358
SOON.SW,2021,357.79998779296875,402.0,215.39999389648438,231.6999969482422,42183777
SOON.SW,2022,219.3000030517578,392.1000061035156,208.89999389648438,358.29998779296875,45000563
SOON.SW,2023,274.3999938964844,293.20001220703125,205.8000030517578,221.3000030517578,40275178
SOON.SW,2024,296.29998779296875,337.20001220703125,244.10000610351562,272.0,32843350
SOON.SW,2025,226.0,325.70001220703125,215.10000610351562,293.6000061035156,22335603
SREN.SW,2020,83.33999633789062,117.05000305175781,52.68000030517578,108.75,528207446
SREN.SW,2021,90.26000213623047,94.95999908447266,77.26000213623047,84.08000183105469,282299297
SREN.SW,2022,86.4800033569336,102.19999694824219,68.16000366210938,91.0,284796619
SREN.SW,2023,94.55999755859375,104.19999694824219,83.0999984741211,87.63999938964844,223066425
SREN.SW,2024,131.1999969482422,134.3000030517578,94.87999725341797,96.08000183105469,212978955
SREN.SW,2025,150.64999389648438,156.8000030517578,121.75,133.0500030517578,120473125
UBSG.SW,2020,12.470000267028809,13.5,7.001999855041504,12.265000343322754,5095764054
UBSG.SW,2021,16.420000076293945,17.03499984741211,12.520000457763672,12.630000114440918,2514258808
UBSG.SW,2022,17.204999923706055,19.899999618530273,13.100000381469727,16.424999237060547,2472844547
UBSG.SW,2023,26.100000381469727,26.549999237060547,14.380000114440918,17.399999618530273,2102891090
UBSG.SW,2024,27.729999542236328,29.56999969482422,22.530000686645508,26.0,1480749926
UBSG.SW,2025,31.860000610351562,32.880001068115234,20.65999984741211,27.829999923706055,1174625497
ZURN.SW,2020,373.5,439.8999938964844,248.6999969482422,397.20001220703125,179098518
ZURN.SW,2021,400.3999938964844,415.1000061035156,352.8999938964844,378.8999938964844,95858009
ZURN.SW,2022,442.29998779296875,461.70001220703125,376.20001220703125,402.8999938964844,89024849
ZURN.SW,2023,439.6000061035156,459.0,393.0,447.8999938964844,77462650
ZURN.SW,2024,538.7999877929688,564.0,428.20001220703125,445.6000061035156,68605011
ZURN.SW,2025,581.7999877929688,625.2000122070312,519.5999755859375,541.2000122070312,41404949
