Ticker,Year,Close,High,Low,Open,Volume
ACS.MC,2020,26.83793067932129,35.47747039794922,11.071264266967773,35.41815948486328,388277880
ACS.MC,2021,23.29907989501953,29.141149520874023,20.313793182373047,27.174022674560547,224900255
ACS.MC,2022,26.462297439575195,27.16413688659668,19.61689567565918,23.3287353515625,232870404
ACS.MC,2023,39.69839096069336,40.271724700927734,26.264596939086914,26.571033477783203,132063710
ACS.MC,2024,48.439998626708984,48.439998626708984,35.29999923706055,39.817012786865234,158284647
ACS.MC,2025,64.25,64.8499984741211,41.0,48.380001068115234,57265474
ACX.MC,2020,9.034000396728516,10.229999542236328,5.300000190734863,10.050000190734863,232769803
ACX.MC,2021,11.385000228881836,12.430000305175781,8.800000190734863,9.180000305175781,317231086
ACX.MC,2022,9.241999626159668,12.904999732971191,7.938000202178955,11.5,337538706
ACX.MC,2023,10.654999732971191,10.8100004196167,8.670000076293945,9.36400032043457,229977141
ACX.MC,2024,9.449999809265137,10.774999618530273,8.364999771118164,10.680000305175781,207558163
ACX.MC,2025,10.609999656677246,11.960000038146973,8.300000190734863,9.625,144498976
AENA.MC,2020,142.1999969482422,177.14999389648438,89.5,173.14999389648438,74257845
AENA.MC,2021,138.8000030517578,153.25,125.19999694824219,148.0,49710424
AENA.MC,2022,117.30000305175781,155.89999389648438,102.05000305175781,139.0,42898121
AENA.MC,2023,164.10000610351562,166.5,117.80000305175781,118.05000305175781,39232995
AENA.MC,2024,197.39999389648438,212.39999389648438,159.14999389648438,164.10000610351562,44023397
AENA.MC,2025,25.1299991607666,244.0,22.389999389648438,198.10000610351562,111878240
AMS.MC,2020,59.560001373291016,78.81999969482422,34.900001525878906,73.9000015258789,468398648
AMS.MC,2021,59.63999938964844,66.37999725341797,49.349998474121094,60.7400016784668,280887803
AMS.MC,2022,48.54999923706055,64.91999816894531,44.849998474121094,59.58000183105469,197683155
AMS.MC,2023,64.87999725341797,70.22000122070312,48.650001525878906,49.13999938964844,186952981
AMS.MC,2024,68.19999694824219,70.37999725341797,53.91999816894531,64.95999908447266,172659862
AMS.MC,2025,70.41999816894531,75.4000015258789,61.31999969482422,68.19999694824219,118114030
ANA.MC,2020,116.69999694824219,126.69999694824219,76.3499984741211,94.6500015258789,34227148
ANA.MC,2021,168.10000610351562,169.6999969482422,116.0,116.9000015258789,25664167
ANA.MC,2022,171.89999389648438,211.0,128.39999389648438,168.10000610351562,28304631
ANA.MC,2023,133.3000030517578,191.10000610351562,112.05000305175781,173.0,22290765
ANA.MC,2024,108.69999694824219,135.14999389648438,99.86000061035156,134.4499969482422,26857011
ANA.MC,2025,172.39999389648438,177.6999969482422,103.19999694824219,109.19999694824219,16456604
ANE.MC,2021,32.58000183105469,32.83000183105469,26.399999618530273,29.0,19020591
ANE.MC,2022,36.13999938964844,44.20000076293945,26.0,32.58000183105469,64646282
ANE.MC,2023,28.079999923706055,38.97999954223633,22.5,36.36000061035156,87420000
ANE.MC,2024,17.799999237060547,28.1200008392334,17.6299991607666,27.959999084472656,131620407
ANE.MC,2025,23.260000228881836,25.639999389648438,14.210000038146973,17.989999771118164,59014684
BA Anterior (BBVA): BBVA.MC,,,,,,
BBVA.MC,2020,4.034999847412109,5.339000225067139,2.128000020980835,5.031000137329102,8777254091
BBVA.MC,2021,5.25,6.291999816894531,3.7360000610351562,4.0980000495910645,5861431943
BBVA.MC,2022,5.633999824523926,6.119999885559082,3.9719998836517334,5.269999980926514,5899706841
BBVA.MC,2023,8.22599983215332,8.72599983215332,5.669000148773193,5.690999984741211,4204469565
BBVA.MC,2024,9.45199966430664,11.274999618530273,7.973999977111816,8.279999732971191,3015698041
BBVA.MC,2025,16.024999618530273,16.15999984741211,8.965999603271484,9.430000305175781,1632454870
BKT.MC,2020,3.185784101486206,4.856448173522949,2.157460927963257,4.781557083129883,1557061488
BKT.MC,2021,4.508999824523926,5.300000190734863,3.1036911010742188,3.2275500297546387,839297632
BKT.MC,2022,6.26800012588501,6.510000228881836,4.00600004196167,4.5329999923706055,905541637
BKT.MC,2023,5.796000003814697,6.934000015258789,4.995999813079834,6.322000026702881,775208021
BKT.MC,2024,7.639999866485596,8.300000190734863,5.49399995803833,5.835999965667725,787545012
BKT.MC,2025,12.930000305175781,12.970000267028809,7.322000026702881,7.611999988555908,410568801
CABK.MC,2020,2.1010000705718994,2.941999912261963,1.5,2.8369998931884766,5303579080
CABK.MC,2021,2.4140000343322754,2.8949999809265137,1.9294999837875366,2.119999885559082,3501883174
CABK.MC,2022,3.671999931335449,3.7049999237060547,2.4110000133514404,2.4200000762939453,4721920181
CABK.MC,2023,3.7260000705718994,4.230000019073486,3.122999906539917,3.694999933242798,3184024910
CABK.MC,2024,5.236000061035156,5.909999847412109,3.740000009536743,3.75,2999259387
CABK.MC,2025,8.765999794006348,8.78600025177002,5.01800012588501,5.25,1435077316
CIE.MC,2020,22.059999465942383,22.520000457763672,9.710000038146973,21.459999084472656,79529811
CIE.MC,2021,27.360000610351562,27.540000915527344,20.440000534057617,22.280000686645508,46849603
CIE.MC,2022,24.059999465942383,28.440000534057617,18.68000030517578,27.299999237060547,41457587
CIE.MC,2023,25.719999313354492,29.239999771118164,23.700000762939453,24.479999542236328,12717918
CIE.MC,2024,25.399999618530273,28.450000762939453,23.5,26.040000915527344,11410144
CIE.MC,2025,26.299999237060547,27.0,20.25,25.799999237060547,11768173
CLNX.MC,2020,45.4971923828125,53.59258270263672,28.84376335144043,33.4898567199707,357561851
CLNX.MC,2021,51.18000030517578,61.91999816894531,36.34588623046875,46.1826171875,423537119
