Ticker,Year,Close,High,Low,Open,Volume
AAF.L,2021,133.6999969482422,133.6999969482422,125.22799682617188,132.0,921053
AAF.L,2022,111.80000305175781,113.0,110.5999984741211,112.80000305175781,1443319
AAF.L,2023,130.1999969482422,131.1999969482422,129.39999389648438,129.89999389648438,735075
AAF.L,2024,113.5999984741211,115.0,113.5999984741211,115.0,1854675
AAF.L,2025,219.1999969482422,222.60000610351562,218.39999389648438,222.0,7884712
AAL.L,2020,2367.2939453125,2393.65673828125,2338.97802734375,2360.458984375,1134042
AAL.L,2021,2958.47216796875,2978.090576171875,2950.62451171875,2950.62451171875,673963
AAL.L,2022,3174.76611328125,3199.289306640625,3165.93798828125,3182.613525390625,988802
AAL.L,2023,1933.0123291015625,1973.132080078125,1933.0123291015625,1958.90869140625,1381903
AAL.L,2024,2318.908447265625,2329.208251953125,2273.785888671875,2288.990234375,786798
AAL.L,2025,2159.0,2184.0,2153.0,2181.0,7061451
ABF.L,2020,2264.0,2289.5849609375,2226.0,2256.0,355080
ABF.L,2021,2008.0,2008.0,1990.0,2000.0,169949
ABF.L,2022,1576.0,1598.5,1576.0,1595.0,794163
ABF.L,2023,2367.0,2383.0,2361.0,2374.0,229960
ABF.L,2024,2043.0,2055.0,2031.0,2039.0,242160
ABF.L,2025,2305.0,2305.0,2271.0,2276.0,471558
ADM.L,2020,2906.0,2959.0,2906.0,2923.0,181620
ADM.L,2021,3157.0,3158.0,3124.0,3131.0,99696
ADM.L,2022,2137.0,2148.0,2127.0,2128.0,190168
ADM.L,2023,2684.0,2716.0,2684.0,2705.0,166925
ADM.L,2024,2644.0,2644.0,2611.0,2611.0,74692
ADM.L,2025,3368.0,3370.0,3320.0,3348.0,550496
AHT.L,2020,3438.0,3478.0,3416.0,3435.0,373295
AHT.L,2021,5942.0,6010.4150390625,5942.0,6000.0,200159
AHT.L,2022,4720.0,4800.0,4720.0,4788.0,235944
AHT.L,2023,5462.0,5516.0,5460.0,5460.0,285820
AHT.L,2024,4965.0,4965.0,4821.0,4821.0,270783
AHT.L,2025,5250.0,5264.0,5184.0,5214.0,1037402
ALW.L,2021,1032.0,1038.0,1024.0,1034.0,57494
ALW.L,2022,948.0,951.0,937.2249755859375,942.0,249718
ALW.L,2025,1254.0,1258.0,1243.1300048828125,1258.0,350531
ANTO.L,2020,1440.5,1449.0,1426.5,1433.5,335751
ANTO.L,2021,1338.5,1341.262939453125,1326.0,1326.0,298737
ANTO.L,2022,1545.5,1561.0,1545.0,1545.0,657847
ANTO.L,2023,1679.5,1713.5,1679.5,1707.5,815116
ANTO.L,2024,1590.0,1605.0,1587.405029296875,1590.0,316288
ANTO.L,2025,2111.0,2127.0,2073.0,2091.0,881859
AUTO.L,2021,740.0,740.7999877929688,724.5999755859375,724.5999755859375,1366416
AUTO.L,2022,515.5999755859375,525.2000122070312,515.5999755859375,523.5999755859375,1009566
AUTO.L,2023,721.4000244140625,723.0,717.0,720.0,840267
AUTO.L,2024,793.0,793.0,783.7999877929688,790.0,507898
AUTO.L,2025,811.7999877929688,818.5999755859375,808.4000244140625,815.5999755859375,1185207
AV.L,2020,321.34381103515625,324.0118103027344,317.5888977050781,321.1462097167969,2755328
AV.L,2021,405.53350830078125,406.5216979980469,403.5444030761719,405.9288024902344,1882295
AV.L,2022,442.79998779296875,448.5,442.79998779296875,447.79998779296875,1831808
AV.L,2023,434.70001220703125,435.0,423.5,433.79998779296875,1452982
AV.L,2024,468.79998779296875,469.1000061035156,463.70001220703125,465.5,1510419
AV.L,2025,659.0,661.2410278320312,656.0,657.4000244140625,6145646
AZN.L,2020,7324.0,7409.0,7269.0,7400.0,1135354
AZN.L,2021,8678.0,8704.0,8588.0,8689.0,482453
AZN.L,2022,11218.0,11326.0,11218.0,11292.0,646706
AZN.L,2023,10600.0,10662.0,10306.0,10526.0,455940
AZN.L,2024,10468.0,10470.0,10319.423828125,10334.0,377953
AZN.L,2025,11444.0,11444.0,11158.0,11186.0,1598480
BA.L,2020,488.79998779296875,494.79998779296875,481.1000061035156,486.1000061035156,2550910
BA.L,2021,549.7999877929688,551.0,546.7999877929688,548.0,1387264
BA.L,2022,856.0,863.4000244140625,856.0,862.2000122070312,2351191
BA.L,2023,1110.5,1113.0,1098.0,1100.0,2024128
BA.L,2024,1148.5,1150.5,1130.0,1130.0,1778902
BA.L,2025,1731.5,1765.0,1731.5,1745.5,4337303
BAB.L,2025,967.0,984.0,948.3790283203125,976.0,5956687
BARC.L,2020,146.67999267578125,148.8679962158203,144.61300659179688,145.32000732421875,16230212
