Ticker,Year,CashAndCashEquivalents,CashFinancial,CashCashEquivalentsAndShortTermInvestments,TradingSecurities,OtherShortTermInvestments,AccountsReceivable,OtherReceivables,LoansHeldForSale,OtherCurrentAssets,LongTermInvestments,InvestmentsAndAdvances,Properties,MachineryFurnitureEquipment,ConstructionInProgress,OtherIntangibleAssets,Goodwill,GoodwillAndOtherIntangibleAssets,OtherNonCurrentAssets,DeferredTaxAssets,NetTangibleAssets,TotalAssets,AccountsPayable,CurrentNotesPayable,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentAccruedExpenses,PayablesAndAccruedExpenses,IncomeTaxPayable,TaxesPayable,SecuritiesSoldUnderRepurchaseAgreements,FederalFundsPurchasedAndSecuritiesSoldUnderRepurchaseAgreements,LiabilitiesOfDiscontinuedOperations,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,NonCurrentDeferredLiabilities,NonCurrentDeferredTaxesLiabilities,TotalDebt,NetDebt,TotalLiabilitiesNetMinorityInterest,StockholdersEquity,ShareIssued,CommonStock,CapitalStock,CommonStockEquity,OrdinarySharesNumber,TreasuryStock,AdditionalPaidInCapital,InvestedCapital,TotalCapitalization,RetainedEarnings,UnrealizedGainLoss,GainsLossesNotAffectingRetainedEarnings,ForeignCurrencyTranslationAdjustments,OtherEquityAdjustments,TotalEquityGrossMinorityInterest,RevaluationReserve,TangibleBookValue
CFR.SW,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFR.SW,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFR.SW,2022,9877.0,9877.0,16509.0,,6632.0,733.0,636.0,,64.0,,,0.0,4771.0,438.0,2342.0,3538.0,5880.0,335.0,,13934.0,39986.0,927.0,,5310.0,5957.0,,2783.0,,,,,,5948.0,9091.0,325.0,325.0,15048.0,1381.0,20123.0,19814.0,574.2,334.0,334.0,19814.0,567.44,478.0,,31072.0,25762.0,16082.0,,16082.0,,,19863.0,,13934.0
CFR.SW,2023,10936.0,10936.0,18337.0,,7401.0,852.0,582.0,,32.0,,,0.0,5156.0,363.0,497.0,610.0,1107.0,379.0,,17852.0,40887.0,736.0,,5834.0,6478.0,,2703.0,,,,,,5954.0,9235.0,129.0,129.0,15713.0,852.0,21868.0,18959.0,574.2,334.0,334.0,18959.0,570.3,305.0,0.0,30747.0,24913.0,14625.0,,14625.0,,,19019.0,,17852.0
CFR.SW,2024,10710.0,10710.0,19494.0,,8784.0,929.0,728.0,,32.0,,,0.0,5463.0,563.0,680.0,759.0,1439.0,411.0,,19082.0,42681.0,762.0,,6072.0,6745.0,,2808.0,,,,,,5972.0,9620.0,265.0,265.0,16365.0,1334.0,22046.0,20521.0,591.34,352.0,352.0,20521.0,585.34,461.0,1162.0,32565.0,26493.0,14779.0,,14779.0,,,20635.0,,19082.0
CFR.SW,2025,7606.0,7606.0,16768.0,,9162.0,876.0,763.0,,45.0,,,0.0,5839.0,768.0,730.0,819.0,1549.0,446.0,,20550.0,41006.0,739.0,,4024.0,4791.0,,2780.0,,,,,,4487.0,8356.0,313.0,313.0,13147.0,905.0,18840.0,22099.0,591.34,352.0,352.0,22099.0,587.94,295.0,1162.0,30610.0,26586.0,15864.0,,15864.0,,,22166.0,,20550.0
CLNX.MC,2020,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,475.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLNX.MC,2021,3926.58,2726.71,3926.58,,,817.89,64.84,,,,,0.0,1105.59,723.65,18303.38,5980.28,24283.66,,,-10089.83,41860.94,505.04,,719.22,1222.96,,1395.44,,,,,,14910.82,17312.84,3826.05,3826.05,18535.8,11703.46,26033.47,14193.83,679.33,169.83,169.83,14193.83,678.13,60.8,14580.76,29823.87,29104.64,-362.54,,-362.54,,,15827.48,,-10089.83
CLNX.MC,2022,1038.18,709.85,1038.18,,,803.18,81.03,,,,,0.0,1228.1,1517.28,19702.77,6949.5,26652.27,,,-12429.56,43996.43,560.27,,140.75,716.9,,1334.7,,,,,,17742.84,20152.54,4268.14,4268.14,20869.44,16845.41,28807.03,14222.71,706.48,176.62,176.62,14222.71,705.36,47.62,15522.76,32106.29,31965.55,-297.06,,-297.06,,,15189.4,,-12429.56
CLNX.MC,2023,1292.44,364.84,1292.44,,,799.17,101.12,,,,,0.0,1355.54,1312.08,18046.8,6652.88,24699.69,,,-10762.93,44365.24,954.17,,902.57,1598.83,,1141.95,,,,,,17792.94,19911.1,3965.55,3965.55,21509.93,17403.07,29218.45,13936.76,706.48,176.62,176.62,13936.76,705.52,40.46,15482.47,32632.27,31729.69,-297.22,,-297.22,,,15146.79,,-10762.93
CLNX.MC,2024,1082.77,399.99,1082.77,,,846.36,127.56,,,,,0.0,1566.4,984.55,16505.04,6410.99,22916.03,,,-8758.05,43668.42,955.39,,1251.27,1916.69,,1304.35,,,,,,17026.55,19523.11,3132.64,3132.64,21439.8,17195.04,28344.09,14157.98,706.48,176.62,176.62,14157.98,705.57,38.46,15438.19,32435.79,31184.53,-28.04,,-28.04,,,15324.32,,-8758.05
CLNX.MC,2025,1460.07,529.31,1460.07,,,779.65,117.72,,,,,0.0,1587.54,1207.55,15878.47,6372.5,22250.97,,,-9155.84,42645.34,834.54,,1465.99,2201.19,,1141.0,,,,,,17247.01,19693.13,3070.79,3070.79,21894.32,17252.94,28356.89,13095.12,705.57,176.62,176.62,13095.12,705.57,836.94,15426.37,31808.13,30342.13,-115.04,,-115.04,,,14288.46,,-9155.84
COL.MC,2020,,,,,,,,,,,,,,,4.63,,,86.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COL.MC,2021,218.94,217.16,218.95,,0.01,10.28,24.45,,3.03,,,43.4,,,,5.01,5.01,55.38,,5993.76,12727.52,41.99,,564.36,567.62,,105.51,,,,,,4356.1,4373.84,360.11,360.11,4941.45,4701.52,5543.1,5998.77,531.41,1349.04,1349.04,5998.77,531.41,66.66,1584.45,10919.23,10354.87,2892.54,,2892.54,,,7184.43,,5993.76
COL.MC,2022,158.57,98.58,158.58,,0.01,12.85,21.97,,1.94,,,43.52,,,,4.88,4.88,83.86,,6154.58,13469.61,42.53,,426.16,429.56,,111.34,,,,,,4987.62,5003.78,348.16,348.16,5433.35,5255.2,6126.95,6159.46,539.62,1349.04,1349.04,6159.46,531.4,66.37,1491.77,11573.24,11147.08,2861.38,,2861.38,,,7342.66,,6154.58
COL.MC,2023,435.87,179.16,436.55,,0.68,10.58,22.35,,2.84,,,43.82,,,,5.23,5.23,,,4930.33,11834.6,45.47,,495.5,497.37,,100.4,,,,,,4782.1,4796.68,305.99,305.99,5294.06,4841.74,5887.4,4935.56,539.62,1349.04,1349.04,4935.56,531.62,64.93,1463.6,10213.16,9717.66,1725.57,,1725.57,,,5947.2,,4930.33
COL.MC,2024,541.26,98.67,551.79,,10.54,25.76,21.91,,21.76,,,44.05,,,,6.41,6.41,,,5670.91,12236.5,89.19,,1199.79,1201.74,,124.99,,,,,,3785.94,3797.85,237.82,237.82,4999.59,4444.47,5510.65,5677.32,627.34,1568.36,1568.36,5677.32,617.97,61.19,1847.69,10663.05,9463.26,1808.38,,1808.38,,,6725.86,,5670.91
COL.MC,2025,271.65,104.57,275.63,,3.99,22.73,31.31,,,,,46.38,,,,6.31,6.31,178.43,,5712.97,12177.31,212.3,,1241.59,1243.62,,274.52,,,,,,3637.06,3647.84,187.61,187.61,4891.46,4607.01,5460.6,5719.27,627.34,1568.36,1568.36,5719.27,613.66,97.14,1847.69,10597.93,9356.33,1926.31,,1926.31,,,6716.72,,5712.97
CON.DE,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4155.6,,,,,,,,,,
CON.DE,2021,1998.2,,1998.2,,,7215.9,212.4,,334.1,,,0.0,20986.3,1580.8,1087.7,3711.8,4799.5,113.7,,7416.5,35640.1,5865.4,,1309.1,1597.3,,6673.2,,,,,,3656.0,4641.9,101.6,101.6,6239.2,2966.9,22971.6,12216.0,200.01,512.0,512.0,12216.0,200.01,,,17181.1,15872.0,10283.9,,10283.9,,,12668.5,,7416.5
CON.DE,2022,2441.3,,2441.3,,,7896.1,239.8,,294.4,,,0.0,21734.7,2021.6,973.7,3218.2,4191.9,114.9,,9067.3,37926.7,7637.0,,3386.1,3671.1,,8461.4,,,,,,3045.6,4003.0,57.5,57.5,7674.1,3990.4,24191.7,13259.2,200.01,512.0,512.0,13259.2,200.01,,,19690.9,16304.8,9910.5,,9910.5,,,13735.0,,9067.3
CON.DE,2023,2683.0,,2683.0,,,7697.0,239.0,,383.0,,,0.0,22236.0,2006.0,821.0,3188.0,4009.0,21.0,,9667.0,37753.0,6875.0,,2348.0,2634.0,,7769.0,,,,,,3612.0,4528.0,72.0,72.0,7162.0,3277.0,23628.0,13676.0,200.01,512.0,512.0,13676.0,200.01,,4156.0,19636.0,17288.0,10767.0,,10767.0,,,14125.0,,9667.0
CON.DE,2024,2720.0,,2720.0,,,7211.0,257.0,,285.0,,,0.0,22943.0,1892.0,620.0,3164.0,3784.0,19.0,,10567.0,36966.0,6471.0,,2470.0,2767.0,,7305.0,,,,,,3267.0,4111.0,97.0,97.0,6878.0,3017.0,22168.0,14351.0,200.01,512.0,512.0,14351.0,200.01,,4156.0,20088.0,17618.0,11485.0,,11485.0,,,14798.0,,10567.0
CON.DE,2025,1991.0,,2055.0,,,3672.0,29.0,,611.0,,,,,,167.0,974.0,1141.0,7.0,,3923.0,37222.0,2519.0,,,2294.0,,2870.0,,,,,,,6224.0,95.0,95.0,8518.0,,31780.0,5064.0,200.01,512.0,512.0,5064.0,200.01,,4156.0,5064.0,5064.0,2929.0,,2929.0,,,5442.0,,3923.0
CPR.MI,2020,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPR.MI,2021,791.3,527.8,804.8,,13.5,290.4,8.4,,5.7,,,0.0,409.9,,1028.8,1416.3,2445.1,,,-73.3,5093.1,394.6,,248.1,261.6,,615.4,,,,,,1200.7,1271.1,366.0,366.0,1532.7,657.5,2718.3,2371.8,1161.6,18.3,18.3,2371.8,1132.49,,,3820.6,3572.5,2527.5,,2527.5,,,2374.8,,-73.3
CPR.MI,2022,435.4,332.7,450.4,,15.0,308.2,8.2,,5.4,,,0.0,216.6,,1235.2,1878.5,3113.7,5.3,,-437.5,6015.3,541.6,,107.0,107.0,,614.1,,,,,,1617.2,1682.3,399.4,399.4,1789.3,1288.8,3337.7,2676.2,1161.6,18.3,18.3,2676.2,1121.65,,,4400.4,4293.4,2675.3,,2675.3,,,2677.6,,-437.5
CPR.MI,2023,620.3,269.9,638.9,,18.6,374.3,14.5,,4.9,,,0.0,638.9,,1211.8,1850.9,3062.7,6.6,,-137.5,6675.6,521.1,,430.6,446.6,,733.6,,,,,,1747.3,1807.3,403.7,403.7,2253.9,1557.6,3748.8,2925.2,1161.6,36.1,36.1,2925.2,1131.98,,,5103.1,4672.5,2962.0,,2962.0,,,2926.8,,-137.5
CPR.MI,2024,666.3,647.7,673.8,,7.5,425.8,13.5,,3.4,,,0.0,835.0,,1388.4,2420.1,3808.5,8.5,,45.5,8483.3,672.7,,289.6,308.4,,905.2,,,,,,2496.5,2555.2,498.2,498.2,2863.6,2119.8,4628.0,3854.0,1231.27,36.8,36.8,3854.0,1202.5,,,6640.1,6350.5,3841.0,,3841.0,,,3855.3,,45.5
CPR.MI,2025,476.3,313.3,487.6,,11.3,408.4,16.2,,2.6,,,0.0,810.3,,1330.8,2256.1,3586.9,8.2,,121.4,8025.6,544.4,,338.8,357.6,,806.6,,,,,,2318.2,2367.7,469.6,469.6,2725.3,2180.7,4316.2,3708.3,1231.27,36.8,36.8,3708.3,1200.6,,,6365.3,6026.5,3942.1,,3942.1,,,3709.4,,121.4
CS.PA,2020,,,,319.0,,25281.0,,,,,,,,,,,,,,,,24049.0,,344.0,344.0,,,,,,,,,,,,,,,,,,,,,744.0,21735.0,,,,,,,,,,
CS.PA,2021,25053.0,,25053.0,1.0,399861.0,25248.0,10992.0,,,,519364.0,28011.0,,,4764.0,17167.0,21931.0,,,29954.0,731251.0,26319.0,,242.0,242.0,,13108.0,,,,,,71781.0,71781.0,785.0,785.0,71781.0,46728.0,675664.0,51885.0,2421.57,25645.0,25645.0,51885.0,2355.75,1630.0,21803.0,123666.0,123666.0,28671.0,,28671.0,,,55587.0,,29954.0
CS.PA,2022,26167.0,,317591.0,4.0,291424.0,27986.0,10720.0,,,,395198.0,31580.0,,,4719.0,17754.0,22473.0,,,23599.0,638357.0,,,1892.0,1892.0,,14786.0,,,,,,61766.0,61766.0,914.0,914.0,63658.0,37491.0,589267.0,46072.0,2351.77,23317.0,23317.0,46072.0,2264.54,2150.0,20155.0,109730.0,107838.0,30103.0,,30103.0,,,49090.0,,23599.0
CS.PA,2023,25384.0,,332385.0,,307001.0,,11882.0,,,,407994.0,32543.0,,,4631.0,17855.0,22486.0,,,27093.0,644385.0,,,1.0,1.0,,14951.0,,,,,,59541.0,59541.0,1728.0,1728.0,59541.0,34157.0,591987.0,49579.0,2270.19,22130.0,22130.0,49579.0,2226.2,,,109120.0,109120.0,33143.0,,33143.0,,,52398.0,,27093.0
CS.PA,2024,18988.0,,333567.0,,314579.0,,9899.0,,,,415273.0,32001.0,,,4423.0,18141.0,22564.0,,,27379.0,653762.0,,,,,,14137.0,,,,,,62140.0,62140.0,1976.0,1976.0,62140.0,43152.0,601284.0,49943.0,2214.8,20275.0,20275.0,49943.0,2175.37,,,112083.0,112083.0,36482.0,,36482.0,,,52478.0,,27379.0
CS.PA,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB1.DE,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB1.DE,2021,2935.0,2935.0,110974.5,,108039.5,969.4,11653.5,,42.7,,,0.0,502.4,8.5,2566.9,5596.0,8162.9,16.7,,-954.8,222919.3,704.4,,2800.1,2863.7,,994.2,,,,,,3037.3,3460.4,338.5,338.5,6324.1,2902.4,215176.9,7208.1,190.0,190.0,190.0,7208.1,183.62,458.2,1359.6,13045.5,10245.4,6178.3,,6178.3,,,7742.4,-61.7,-954.8
DB1.DE,2022,1889.0,1889.0,132415.7,,130526.7,2289.2,19622.1,,38.1,,,0.0,178.0,16.2,2696.4,5913.7,8610.1,21.1,,-138.3,268903.5,2039.8,,752.5,823.3,,2433.5,,,,,,4123.4,4534.1,388.2,388.2,5357.4,2986.9,259842.6,8471.8,190.0,190.0,190.0,8471.8,183.74,449.6,1370.8,13347.7,12595.2,6944.0,,6944.0,,,9060.9,416.6,-138.3
DB1.DE,2023,2091.5,2091.5,140499.0,,138407.5,1832.2,17988.6,,17.3,,,0.0,557.7,13.8,4265.2,8213.3,12478.5,285.5,,-2817.0,237726.9,1514.2,,1158.5,1243.5,,2026.5,,,,,,7096.2,7480.5,789.2,789.2,8724.0,6163.2,227626.7,9661.5,190.0,190.0,190.0,9661.5,185.11,351.0,1501.6,17916.2,16757.7,7892.0,,7892.0,,,10100.2,428.9,-2817.0
DB1.DE,2024,2402.4,2402.4,130414.8,,128012.4,1257.5,18625.2,,22.2,,,0.0,529.0,12.1,4288.2,8354.5,12642.7,360.8,,-1872.2,222111.7,898.3,,2760.2,2834.0,,1489.7,,,,,,6254.6,6747.9,757.1,757.1,9581.9,6612.4,210852.4,10770.5,188.3,188.3,188.3,10770.5,183.78,452.3,1529.9,19785.3,17025.1,8938.5,,8938.5,,,11259.3,566.1,-1872.2
DB1.DE,2025,1710.7,1710.7,216516.4,,214805.7,2078.9,,,1125.9,,,0.0,136.8,14.1,4156.7,8086.9,12243.6,341.8,,-1687.6,294269.8,1679.9,,,,,2136.2,,,,,,,,729.9,729.9,,,283250.7,10556.0,183.78,188.3,188.3,10556.0,183.78,619.1,1562.0,10556.0,10556.0,9211.3,,9211.3,,,11019.1,213.5,-1687.6
DBK.DE,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBK.DE,2021,199363.0,192021.0,,93196.0,23377.0,73579.0,1214.0,,,,142248.0,5953.0,2283.0,398.0,4019.0,2805.0,6824.0,,,59509.0,1323993.0,71790.0,,4034.0,4034.0,,72390.0,600.0,,,,,148190.0,152155.0,501.0,501.0,156189.0,,1255962.0,66333.0,2066.77,5291.0,5291.0,66333.0,2066.09,6.0,40580.0,218557.0,214523.0,12607.0,,-444.0,,,68031.0,,59509.0
DBK.DE,2022,186091.0,178896.0,,84867.0,25450.0,74838.0,1584.0,,,,144289.0,6690.0,2434.0,216.0,4173.0,2919.0,7092.0,,,63445.0,1336788.0,85537.0,,5122.0,5122.0,,85925.0,388.0,,,,,136787.0,141257.0,650.0,650.0,146379.0,,1264460.0,70537.0,2066.77,5291.0,5291.0,70537.0,2037.84,331.0,40513.0,212446.0,207324.0,17800.0,,-1314.0,,,72328.0,,63445.0
DBK.DE,2023,184556.0,178416.0,,117075.0,28874.0,76724.0,1513.0,,,,177054.0,6948.0,2393.0,461.0,4479.0,2848.0,7327.0,,,65727.0,1312331.0,86324.0,,9620.0,9620.0,,86955.0,631.0,,,,,130104.0,134597.0,546.0,546.0,144217.0,,1237514.0,73054.0,2040.24,5223.0,5223.0,73054.0,1992.05,481.0,40187.0,212778.0,203158.0,21316.0,,-1760.0,,,74817.0,,65727.0
DBK.DE,2024,153654.0,147494.0,,128372.0,34236.0,65265.0,1801.0,,,,192984.0,7395.0,2431.0,360.0,4787.0,2962.0,7749.0,,,70077.0,1387177.0,68868.0,,9894.0,9894.0,,69588.0,720.0,,,,,137108.0,141596.0,590.0,590.0,151490.0,,1307745.0,77826.0,1994.7,5106.0,5106.0,77826.0,1945.13,713.0,39744.0,224828.0,214934.0,23368.0,,-1229.0,,,79432.0,,70077.0
DBK.DE,2025,143890.0,137124.0,,158116.0,41586.0,,1735.0,,,,318645.0,,,,,,7413.0,,,68982.0,1397830.0,,,18090.0,18090.0,,950.0,950.0,,,,,113530.0,113530.0,590.0,590.0,131620.0,,1319978.0,76395.0,1948.25,4988.0,4988.0,76395.0,1926.15,477.0,38849.0,208015.0,189925.0,24897.0,,-3702.0,,,77852.0,,68982.0
DG.PA,2020,,,,,,,6266.0,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG.PA,2021,11065.0,8022.0,11365.0,,300.0,15832.0,7915.0,,6036.0,,,0.0,10269.0,3939.0,33750.0,16099.0,49849.0,1.0,,-26968.0,100816.0,12027.0,,4817.0,5341.0,,12387.0,,,,,,24969.0,26543.0,3225.0,3225.0,31884.0,18721.0,76046.0,22881.0,592.36,1481.0,1481.0,22881.0,567.58,1973.0,12242.0,52667.0,47850.0,2597.0,,2597.0,,,24770.0,,-26968.0
DG.PA,2022,12578.0,8351.0,13417.0,,839.0,18092.0,,,7402.0,,,0.0,10726.0,4369.0,37268.0,17360.0,54628.0,,,-28689.0,111991.0,13088.0,,5291.0,5813.0,,13695.0,,,,,,23630.0,25210.0,4162.0,4162.0,31023.0,16343.0,82582.0,25939.0,589.39,1473.0,1473.0,25939.0,563.6,2088.0,12719.0,54860.0,49569.0,4259.0,,4259.0,,,29409.0,,-28689.0
DG.PA,2023,15627.0,8800.0,16251.0,,624.0,8827.0,9871.0,,7798.0,,,0.0,12861.0,4795.0,37038.0,17577.0,54615.0,-1.0,,-26502.0,118558.0,13572.0,,3343.0,3915.0,,14166.0,,,,,,25833.0,27508.0,4030.0,4030.0,31423.0,13549.0,86517.0,28113.0,589.05,1473.0,1473.0,28113.0,570.81,1419.0,13407.0,57289.0,53946.0,4702.0,,4702.0,,,32041.0,,-26502.0
DG.PA,2024,15199.0,8892.0,16170.0,,971.0,8753.0,10612.0,,8333.0,,,0.0,13852.0,6296.0,41457.0,19519.0,60976.0,,,-31029.0,129491.0,14463.0,,4555.0,5194.0,,15209.0,,,,,,29118.0,31067.0,4991.0,4991.0,36261.0,18474.0,95459.0,29947.0,581.82,1455.0,1455.0,29947.0,562.42,1566.0,14059.0,63620.0,59065.0,4863.0,,4863.0,,,34032.0,,-31029.0
DG.PA,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIA.MI,2020,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIA.MI,2021,403.02,,403.02,,,217.59,,,39.63,,,0.0,48.98,27.61,1153.74,789.63,1943.37,0.0,,-576.99,3231.15,84.77,,90.77,100.41,,178.98,,,,,,1228.27,1294.75,185.34,185.34,1395.16,916.02,1863.21,1366.38,55.95,55.95,55.95,1366.38,54.75,120.02,18.16,1366.38,1366.38,1165.38,,1165.38,,,1367.94,,-576.99
DIA.MI,2022,241.78,,413.22,,171.44,220.03,,,89.18,,,0.0,54.91,34.38,1168.71,826.35,1995.07,0.0,,-476.08,3408.08,104.2,,111.52,120.02,,205.62,,,,,,1170.96,1231.96,229.31,229.31,1351.98,1040.71,1888.33,1518.99,55.95,55.95,55.95,1518.99,53.51,281.28,18.16,1518.99,1518.99,1348.97,,1348.97,,,1519.75,,-476.08
DIA.MI,2023,280.31,,403.39,,123.08,198.56,,,30.15,,,0.0,59.53,30.16,1125.61,799.36,1924.97,2.76,,-386.36,3211.44,100.71,,100.74,109.65,,193.52,,,,,,1020.92,1083.01,199.6,199.6,1192.65,841.34,1673.47,1538.61,55.95,55.95,55.95,1538.61,53.36,296.8,18.16,1538.61,1538.61,159.85,,159.85,,,1537.97,,-386.36
DIA.MI,2024,344.27,,344.33,,0.06,194.7,,,25.76,,,0.0,63.34,33.94,1181.63,846.86,2028.49,2.7,,-227.57,3304.92,99.52,,38.05,47.41,,174.67,,,,,,899.42,966.78,199.57,199.57,1014.19,593.2,1505.9,1800.92,55.95,55.95,55.95,1800.92,53.89,251.78,18.16,2738.39,2700.34,188.1,,188.1,,,1799.02,,-227.57
DIA.MI,2025,173.08,,174.38,,1.3,208.98,,,26.52,,,0.0,22.82,30.2,971.89,755.96,1727.85,2.2,,-193.12,2868.3,100.68,,227.88,237.91,,183.63,,,,,,472.05,531.28,174.21,174.21,769.18,526.86,1335.94,1534.72,55.95,55.95,55.95,1534.72,53.94,246.16,18.16,2234.66,2006.78,99.4,,99.4,,,1532.36,,-193.12
DPW.DE,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPW.DE,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPW.DE,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPW.DE,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPW.DE,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPW.DE,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSFIR.AS,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSFIR.AS,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSFIR.AS,2022,2755.0,1239.0,2880.0,,125.0,1508.0,43.0,,10.0,,,0.0,4717.0,572.0,2163.0,2984.0,5147.0,10.0,,5596.0,17403.0,1415.0,,42.0,86.0,,1550.0,,,,,,2843.0,2978.0,476.0,476.0,3064.0,130.0,6558.0,10743.0,150.74,328.0,328.0,10743.0,150.74,196.0,471.0,13628.0,13586.0,9777.0,,9777.0,,,10845.0,,5596.0
DSFIR.AS,2023,2456.0,1141.0,2563.0,,107.0,2553.0,166.0,,15.0,,,0.0,5770.0,809.0,7445.0,11293.0,18738.0,15.0,,4170.0,34270.0,2071.0,,632.0,716.0,,2471.0,,,,,,3783.0,4114.0,1751.0,1751.0,4830.0,1959.0,11200.0,22908.0,265.68,3.0,3.0,22908.0,265.28,44.0,11731.0,27323.0,26691.0,10744.0,,10744.0,,,23070.0,,4170.0
DSFIR.AS,2024,2667.0,,2717.0,,50.0,2589.0,129.0,,453.0,,,,,,,,18078.0,453.0,,4433.0,33747.0,2276.0,,836.0,836.0,,2499.0,,,,,,4444.0,4444.0,1556.0,1556.0,5280.0,2613.0,11050.0,22511.0,,,,22511.0,,,,27791.0,26955.0,,,,,,22697.0,,4433.0
DSFIR.AS,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSY.PA,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.4,,,,,,,,,,,,5043.7,,5043.7,,,,,
DSY.PA,2021,2979.5,589.0,2979.5,,,1366.3,12.7,,28.9,61.2,,0.0,687.4,,3462.6,4712.4,8175.0,51.8,,-1977.7,14218.7,192.4,,903.2,986.7,,308.8,,,,,,2966.4,3484.0,571.1,571.1,4470.7,890.1,8007.7,6197.3,1332.72,133.3,133.3,6197.3,1310.16,730.5,1108.0,10066.9,9163.7,,,,,,6211.0,,-1977.7
DSY.PA,2022,2769.0,98.4,2769.0,,,1661.6,20.3,,32.8,71.2,,0.0,752.1,,3302.4,4971.1,8273.5,98.8,,-962.8,14261.1,216.3,,258.7,341.8,,369.6,,,,,,2737.4,3235.0,328.5,328.5,3576.8,227.1,6936.2,7310.7,1335.04,133.5,133.5,7310.7,1313.92,703.7,1128.3,10306.8,10048.1,,,,,,7324.9,,-962.8
DSY.PA,2023,3568.3,134.2,3568.3,,,1707.9,26.8,,38.6,49.6,,0.0,791.7,70.6,2842.1,4805.0,7647.1,131.3,,187.0,14622.5,230.5,,950.1,1016.6,,388.4,,,,,,2040.6,2584.3,100.1,100.1,3600.9,,6776.5,7834.1,1337.92,133.8,133.8,7834.1,1314.78,756.8,1173.2,10824.8,9874.7,,,,,,7846.0,,187.0
DSY.PA,2024,3952.6,64.7,3952.6,,,2120.9,30.1,,26.3,24.3,,0.0,940.8,97.8,2641.0,5046.1,7687.1,125.28,,1379.5,15545.9,259.9,,450.8,539.1,,429.5,,,,,,2042.8,2523.1,29.2,29.2,3062.2,,6465.2,9066.6,1339.67,134.0,134.0,9066.6,1312.81,935.6,1216.0,11560.2,11109.4,,,,,,9080.7,,1379.5
DSY.PA,2025,4083.7,,4083.7,,,1575.9,40.1,,294.1,,,,,,2321.3,4709.0,7030.3,217.0,,1154.0,14415.3,183.2,,534.1,534.1,,204.5,,,,,,2043.9,2043.9,33.1,33.1,2578.0,,6219.5,8184.3,1344.89,134.5,134.5,8184.3,1315.96,818.7,1353.2,10762.3,10228.2,7904.3,,7904.3,,,8195.8,,1154.0
DTE.DE,2020,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTE.DE,2021,6001.0,,6007.0,,6.0,15299.0,5803.0,,1765.0,,,0.0,185926.0,5322.0,125579.0,20532.0,146111.0,1367.0,,-103432.0,281627.0,10396.0,,10720.0,15760.0,,12822.0,,,,,,95452.0,123546.0,19809.0,19809.0,139306.0,100171.0,200158.0,42679.0,4986.46,12765.0,12765.0,42679.0,4971.94,37.0,63773.0,148851.0,138131.0,-32182.0,,-32182.0,,,81469.0,,-103432.0
