Ticker,Year,date,Open,High,Low,Close,Volume
FTSEMIB.MI,2020,2020-01-01 23:00:00,23607.0,23862.0,23572.0,23836.0,264537200
FTSEMIB.MI,2020,2020-01-02 23:00:00,23710.0,23760.0,23517.0,23702.0,325924900
FTSEMIB.MI,2020,2020-01-05 23:00:00,23566.0,23608.0,23265.0,23581.0,349155800
FTSEMIB.MI,2020,2020-01-06 23:00:00,23688.0,23794.0,23636.0,23723.0,306340300
FTSEMIB.MI,2020,2020-01-07 23:00:00,23551.0,23893.0,23481.0,23832.0,472506700
FTSEMIB.MI,2020,2020-01-08 23:00:00,23980.0,24078.0,23964.0,24017.0,430637300
FTSEMIB.MI,2020,2020-01-09 23:00:00,24061.0,24147.0,23966.0,24021.0,326014300
FTSEMIB.MI,2020,2020-01-12 23:00:00,24061.0,24061.0,23829.0,23897.0,340838600
FTSEMIB.MI,2020,2020-01-13 23:00:00,23932.0,23948.0,23706.0,23928.0,350706400
FTSEMIB.MI,2020,2020-01-14 23:00:00,23903.0,23932.0,23719.0,23764.0,341178900
FTSEMIB.MI,2020,2020-01-15 23:00:00,23862.0,23961.0,23760.0,23940.0,361875400
FTSEMIB.MI,2020,2020-01-16 23:00:00,24043.0,24169.0,24011.0,24141.0,319934800
FTSEMIB.MI,2020,2020-01-19 23:00:00,24033.0,24085.0,23973.0,24002.0,218203400
FTSEMIB.MI,2020,2020-01-20 23:00:00,23858.0,23860.0,23645.0,23845.0,332896600
FTSEMIB.MI,2020,2020-01-21 23:00:00,23888.0,23907.0,23680.0,23706.0,424389000
FTSEMIB.MI,2020,2020-01-22 23:00:00,23716.0,23901.0,23611.0,23707.0,379431100
FTSEMIB.MI,2020,2020-01-23 23:00:00,23848.0,24083.0,23848.0,23969.0,368587000
FTSEMIB.MI,2020,2020-01-26 23:00:00,23713.0,23978.0,23384.0,23416.0,506925600
FTSEMIB.MI,2020,2020-01-27 23:00:00,23545.0,24028.0,23429.0,24028.0,428294600
FTSEMIB.MI,2020,2020-01-28 23:00:00,24053.0,24198.0,23969.0,24165.0,356515300
FTSEMIB.MI,2020,2020-01-29 23:00:00,23892.0,23983.0,23688.0,23781.0,454729400
FTSEMIB.MI,2020,2020-01-30 23:00:00,23863.0,23873.0,23208.0,23237.0,557656600
FTSEMIB.MI,2020,2020-02-02 23:00:00,23297.0,23466.0,23219.0,23460.0,363184200
FTSEMIB.MI,2020,2020-02-03 23:00:00,23573.0,23901.0,23542.0,23845.0,479889400
FTSEMIB.MI,2020,2020-02-04 23:00:00,23816.0,24270.0,23746.0,24237.0,564241000
FTSEMIB.MI,2020,2020-02-05 23:00:00,24348.0,24514.0,24338.0,24490.0,531888100
FTSEMIB.MI,2020,2020-02-06 23:00:00,24465.0,24523.0,24372.0,24478.0,411437000
FTSEMIB.MI,2020,2020-02-09 23:00:00,24437.0,24585.0,24389.0,24508.0,297204400
FTSEMIB.MI,2020,2020-02-10 23:00:00,24617.0,24763.0,24534.0,24689.0,405685400
FTSEMIB.MI,2020,2020-02-11 23:00:00,24738.0,24902.0,24735.0,24861.0,462480100
FTSEMIB.MI,2020,2020-02-12 23:00:00,24769.0,24892.0,24588.0,24892.0,526068000
FTSEMIB.MI,2020,2020-02-13 23:00:00,24942.0,24983.0,24832.0,24867.0,341383900
FTSEMIB.MI,2020,2020-02-16 23:00:00,24962.0,25121.0,24903.0,25121.0,0
FTSEMIB.MI,2020,2020-02-17 23:00:00,24986.0,25389.0,24970.0,25224.0,737036300
FTSEMIB.MI,2020,2020-02-18 23:00:00,25353.0,25483.0,25272.0,25478.0,464703000
FTSEMIB.MI,2020,2020-02-19 23:00:00,25415.0,25420.0,25080.0,25080.0,445153900
FTSEMIB.MI,2020,2020-02-20 23:00:00,24979.0,25130.0,24670.0,24773.0,638705500
FTSEMIB.MI,2020,2020-02-23 23:00:00,23919.0,24005.0,23255.0,23427.0,977128300
FTSEMIB.MI,2020,2020-02-24 23:00:00,23586.0,23630.0,23046.0,23090.0,664950800
FTSEMIB.MI,2020,2020-02-25 23:00:00,22961.0,23600.0,22638.0,23423.0,737757000
FTSEMIB.MI,2020,2020-02-26 23:00:00,22969.0,23078.0,22480.0,22799.0,781145900
FTSEMIB.MI,2020,2020-02-27 23:00:00,22059.0,22335.0,21698.0,21984.0,1052025600
FTSEMIB.MI,2020,2020-03-01 23:00:00,22333.0,22361.0,21119.0,21655.0,924414500
FTSEMIB.MI,2020,2020-03-02 23:00:00,22116.0,22340.0,21651.0,21748.0,799970700
FTSEMIB.MI,2020,2020-03-03 23:00:00,21740.0,22204.0,21500.0,21946.0,724365300
FTSEMIB.MI,2020,2020-03-04 23:00:00,22012.0,22035.0,21362.0,21555.0,772854700
FTSEMIB.MI,2020,2020-03-05 23:00:00,20987.0,21151.0,20624.0,20800.0,864917500
FTSEMIB.MI,2020,2020-03-08 23:00:00,20781.0,20781.0,18346.0,18476.0,1272046600
FTSEMIB.MI,2020,2020-03-09 23:00:00,18654.0,19175.0,17772.0,17870.0,1096966400
FTSEMIB.MI,2020,2020-03-10 23:00:00,18172.0,18410.0,17675.0,17929.0,916163300
FTSEMIB.MI,2020,2020-03-11 23:00:00,17654.0,17660.0,14894.0,14894.0,1535614400
FTSEMIB.MI,2020,2020-03-12 23:00:00,15108.0,17545.0,15107.0,15954.0,1267823900
FTSEMIB.MI,2020,2020-03-15 23:00:00,15697.0,15699.0,14153.0,14980.0,1218842000
FTSEMIB.MI,2020,2020-03-16 23:00:00,15420.0,15810.0,14696.0,15315.0,1041111800
FTSEMIB.MI,2020,2020-03-17 23:00:00,14986.0,15438.0,14792.0,15120.0,796190300
FTSEMIB.MI,2020,2020-03-18 23:00:00,15417.0,15844.0,15038.0,15467.0,1016984600
FTSEMIB.MI,2020,2020-03-19 23:00:00,15773.0,16180.0,15617.0,15732.0,1222210600
FTSEMIB.MI,2020,2020-03-22 23:00:00,15318.0,15789.0,15092.0,15560.0,768024600
FTSEMIB.MI,2020,2020-03-23 23:00:00,15978.0,16949.0,15970.0,16949.0,847366000
FTSEMIB.MI,2020,2020-03-24 23:00:00,17247.0,17830.0,16582.0,17244.0,906278800
FTSEMIB.MI,2020,2020-03-25 23:00:00,16877.0,17369.0,16835.0,17369.0,712229600
FTSEMIB.MI,2020,2020-03-26 23:00:00,17039.0,17283.0,16667.0,16823.0,590902100
FTSEMIB.MI,2020,2020-03-29 22:00:00,16856.0,16925.0,16313.0,16872.0,551307000
FTSEMIB.MI,2020,2020-03-30 22:00:00,17097.0,17292.0,16695.0,17051.0,698055400
FTSEMIB.MI,2020,2020-03-31 22:00:00,16600.0,16845.0,16500.0,16545.0,515027400
FTSEMIB.MI,2020,2020-04-01 22:00:00,16660.0,16878.0,16414.0,16834.0,580523400
FTSEMIB.MI,2020,2020-04-02 22:00:00,16742.0,16791.0,16384.0,16384.0,547565400
FTSEMIB.MI,2020,2020-04-05 22:00:00,16769.0,17054.0,16765.0,17039.0,528126600
FTSEMIB.MI,2020,2020-04-06 22:00:00,17588.0,17887.0,17178.0,17412.0,679854300
FTSEMIB.MI,2020,2020-04-07 22:00:00,17212.0,17406.0,17196.0,17381.0,476312900
FTSEMIB.MI,2020,2020-04-08 22:00:00,17686.0,17756.0,17360.0,17622.0,553979400
FTSEMIB.MI,2020,2020-04-13 22:00:00,17822.0,17831.0,17507.0,17558.0,443873000
FTSEMIB.MI,2020,2020-04-14 22:00:00,17455.0,17543.0,16719.0,16719.0,536650700
FTSEMIB.MI,2020,2020-04-15 22:00:00,17003.0,17161.0,16730.0,16768.0,453153600
FTSEMIB.MI,2020,2020-04-16 22:00:00,17153.0,17308.0,16964.0,17055.0,469218300
FTSEMIB.MI,2020,2020-04-19 22:00:00,17144.0,17155.0,16786.0,17064.0,339570700
FTSEMIB.MI,2020,2020-04-20 22:00:00,16812.0,16935.0,16451.0,16451.0,401986500
FTSEMIB.MI,2020,2020-04-21 22:00:00,16615.0,16770.0,16555.0,16765.0,347495900
FTSEMIB.MI,2020,2020-04-22 22:00:00,16925.0,17145.0,16778.0,17011.0,392978300
FTSEMIB.MI,2020,2020-04-23 22:00:00,16640.0,17155.0,16640.0,16859.0,349284500
FTSEMIB.MI,2020,2020-04-26 22:00:00,17313.0,17380.0,17164.0,17380.0,307768100
FTSEMIB.MI,2020,2020-04-27 22:00:00,17428.0,17941.0,17413.0,17677.0,496793100
FTSEMIB.MI,2020,2020-04-28 22:00:00,17616.0,18076.0,17609.0,18067.0,477978500
FTSEMIB.MI,2020,2020-04-29 22:00:00,18209.0,18303.0,17655.0,17690.0,597318500
FTSEMIB.MI,2020,2020-05-03 22:00:00,17157.0,17345.0,17036.0,17036.0,430626400
FTSEMIB.MI,2020,2020-05-04 22:00:00,17289.0,17390.0,17082.0,17387.0,413815000
FTSEMIB.MI,2020,2020-05-05 22:00:00,17368.0,17500.0,17146.0,17159.0,330052900
FTSEMIB.MI,2020,2020-05-06 22:00:00,17256.0,17363.0,17094.0,17245.0,360975400
FTSEMIB.MI,2020,2020-05-07 22:00:00,17416.0,17462.0,17254.0,17439.0,242317800
FTSEMIB.MI,2020,2020-05-10 22:00:00,17602.0,17678.0,17307.0,17381.0,279808500
FTSEMIB.MI,2020,2020-05-11 22:00:00,17394.0,17602.0,17394.0,17559.0,323340100
FTSEMIB.MI,2020,2020-05-12 22:00:00,17354.0,17427.0,17183.0,17183.0,370538600
FTSEMIB.MI,2020,2020-05-13 22:00:00,17066.0,17177.0,16551.0,16868.0,435987200
FTSEMIB.MI,2020,2020-05-14 22:00:00,17055.0,17124.0,16792.0,16852.0,350474400
FTSEMIB.MI,2020,2020-05-17 22:00:00,16998.0,17446.0,16953.0,17401.0,409926900
FTSEMIB.MI,2020,2020-05-18 22:00:00,17579.0,17613.0,16929.0,17035.0,837116200
FTSEMIB.MI,2020,2020-05-19 22:00:00,16990.0,17248.0,16674.0,17213.0,802296700
FTSEMIB.MI,2020,2020-05-20 22:00:00,16987.0,17284.0,16950.0,17087.0,468260800
FTSEMIB.MI,2020,2020-05-21 22:00:00,16905.0,17386.0,16820.0,17316.0,488722400
FTSEMIB.MI,2020,2020-05-24 22:00:00,17451.0,17596.0,17304.0,17596.0,275240000
FTSEMIB.MI,2020,2020-05-25 22:00:00,17796.0,17894.0,17697.0,17860.0,565674900
FTSEMIB.MI,2020,2020-05-26 22:00:00,17861.0,18228.0,17737.0,17910.0,796359100
FTSEMIB.MI,2020,2020-05-27 22:00:00,18081.0,18414.0,18046.0,18351.0,616898400
FTSEMIB.MI,2020,2020-05-28 22:00:00,18193.0,18391.0,18149.0,18198.0,731191700
